seed,design,delay_steps,mult,k_c,M_design,M_true,M_true_big,track_err_L2,overshoot,diverged
44,LC-certificate,1,1.0,0.22611930591111645,0.09999999999999998,0.8823057898350849,0.8587918681820165,0.9156526727797936,1.000240440864395,False
44,LC-certificate,1,2.0,0.4522386118222329,-0.8,0.7646115796701698,0.7175837363640329,0.8366345499418876,1.0004718347068422,False
44,LC-certificate,1,4.0,0.9044772236444658,-2.6,0.5292231593403396,0.4351674727280659,0.6959153355302692,1.0009077156595925,False
44,LC-certificate,1,8.0,1.8089544472889316,-6.2,0.058446318680679066,-0.12966505454386823,0.4802505256257583,1.001673477169966,False
44,LC-certificate,1,16.0,3.6179088945778632,-13.4,-0.8831073626386419,-1.2593301090877365,0.26686050211188905,1.0027938059217858,False
44,LC-certificate,1,32.0,7.2358177891557265,-27.8,-2.7662147252772837,-3.518660218175473,0.2506918500019926,1.00348892927502,False
44,LC-certificate,1,64.0,14.471635578311453,-56.6,-6.5324294505545675,-8.037320436350946,0.45901426784946514,0.999441524075941,False
44,LC-certificate,1,128.0,28.943271156622906,-114.2,-14.064858901109135,-17.07464087270189,0.5177441511508118,0.9748212209226321,False
44,DeepONet-optimistic,1,,3.7732923546726203,0.09999999999999998,-0.9639838430207843,-1.3563647608923888,0.2588938724276147,1.0028651796809442,False
44,LC-certificate,100,0.25,0.05652982647777911,0.775,0.9705764474587713,0.9646979670455041,0.9819446373654168,1.0001163314396018,False
44,LC-certificate,100,0.5,0.11305965295555823,0.55,0.9411528949175424,0.9293959340910083,0.9635993949135218,1.0002326159898287,False
44,LC-certificate,100,1.0,0.22611930591111645,0.09999999999999998,0.8823057898350849,0.8587918681820165,0.9275523650752951,1.0004650444219487,False
44,LC-certificate,100,2.0,0.4522386118222329,-0.8,0.7646115796701698,0.7175837363640329,0.8581246306282831,1.0009293386113867,False
44,LC-certificate,100,4.0,0.9044772236444658,-2.6,0.5292231593403396,0.4351674727280659,0.7306562637984421,1.0018556762793562,False
44,LC-certificate,100,8.0,1.8089544472889316,-6.2,0.058446318680679066,-0.12966505454386823,0.5269935652187742,1.0036993486785195,False
44,LC-certificate,100,16.0,3.6179088945778632,-13.4,-0.8831073626386419,-1.2593301090877365,0.3583413542466684,1.0073506809915205,False
44,LC-certificate,100,32.0,7.2358177891557265,-27.8,-2.7662147252772837,-3.518660218175473,0.48667377960153396,1.0145102897668399,False
44,LC-certificate,100,64.0,14.471635578311453,-56.6,-6.5324294505545675,-8.037320436350946,1.0156512532747972,2.1073633547898236,False
44,LC-certificate,100,128.0,28.943271156622906,-114.2,-14.064858901109135,-17.07464087270189,2.789270639391243,4.843573451979503,False
